report_date,region_x,area_cluster_x,station_id,rr_pu_vol,rr_users,total_delivery_vol,delivery_buyer,rr_pu_vol_lag1,total_delivery_vol_lag1,rr_pu_vol_ma7,total_delivery_vol_ma7,dayofweek,month,user_delivery_interaction,sale_9_9,sale_10_10,sale_11_11,sale_12_12,payday_sale,sale_event
2024-12-21,0,0,15,64,55,8909,7374,63.0,10582.0,64.28571428571429,11551.57142857143,5,12,489995,0,0,0,0,0,0
2024-12-22,0,0,15,54,45,7343,6172,64.0,8909.0,65.71428571428571,10917.57142857143,6,12,330435,0,0,0,0,0,0
2024-12-23,0,0,15,55,48,6854,5797,54.0,7343.0,62.85714285714285,10048.857142857143,0,12,328992,0,0,0,0,0,0
2024-12-24,0,0,15,49,41,4875,4348,55.0,6854.0,58.57142857142857,8936.857142857143,1,12,199875,0,0,0,0,0,0
2024-12-26,0,0,15,47,42,5956,5225,49.0,4875.0,56.0,8087.285714285715,3,12,250152,0,0,0,0,0,0
2024-12-27,0,0,15,35,29,9470,7937,47.0,5956.0,52.42857142857143,7712.714285714285,4,12,274630,0,0,0,0,0,0
2024-12-28,0,0,15,49,44,9469,7928,35.0,9470.0,50.42857142857143,7553.714285714285,5,12,416636,0,0,0,0,0,0
2024-12-29,0,0,15,49,43,7718,6668,49.0,9469.0,48.285714285714285,7383.571428571428,6,12,331874,0,0,0,0,0,0
2024-12-30,0,0,15,50,47,6447,5501,49.0,7718.0,47.71428571428572,7255.571428571428,0,12,303009,0,0,0,0,1,1
2024-12-31,0,0,15,34,29,4313,3862,50.0,6447.0,44.71428571428572,6892.571428571428,1,12,125077,0,0,0,0,0,0
