report_date,region,area_cluster,station_id,total_delivery_vol,delivery_buyer
2024-11-09,NCR,NCR1 Metro Manila West,2266,17668,14223
2024-11-09,NCR,NCR1 Metro Manila West,3062,9557,7632
2024-11-09,NCR,NCR2 Metro Manila East,7,13827,10962
2024-11-09,NCR,NCR2 Metro Manila East,18,10225,8602
2024-11-09,NCR,NCR2 Metro Manila East,19,7344,5978
2024-11-09,NCR,NCR2 Metro Manila East,1232,11178,9204
2024-11-09,NCR,NCR2 Metro Manila East,1242,13239,10524
2024-11-09,NCR,NCR2 Metro Manila East,1365,13489,11178
2024-11-09,NCR,NCR2 Metro Manila East,2201,8721,6927
2024-11-09,NCR,NCR2 Metro Manila East,2384,11311,9322
2024-11-09,NCR,NCR2 Metro Manila East,2647,6946,5729
2024-11-09,NCR,NCR2 Metro Manila East,2680,10195,8366
2024-11-09,NOL,NOL5 Bulacan,903,14080,11600
2024-11-09,SOL,SOL1 Laguna/Tanay,20,11252,9244
2024-11-09,SOL,SOL2 Cavite,273,7786,6418
2024-11-09,SOL,SOL2 Cavite,1476,9405,7469
2024-11-09,SOL,SOL2 Cavite,1705,13191,10877
2024-11-09,SOL,SOL2 Cavite,2268,9110,7411
2024-11-10,NCR,NCR1 Metro Manila West,9,10116,8063
2024-11-10,NCR,NCR1 Metro Manila West,11,5243,4440
2024-11-10,NCR,NCR1 Metro Manila West,13,7821,6440
2024-11-10,NCR,NCR1 Metro Manila West,434,8854,7344
2024-11-10,NCR,NCR1 Metro Manila West,1707,12309,10144
2024-11-10,NCR,NCR1 Metro Manila West,1770,6665,5372
2024-11-10,NCR,NCR1 Metro Manila West,2180,7274,5883
2024-11-10,NCR,NCR1 Metro Manila West,2266,13708,11173
2024-11-10,NCR,NCR1 Metro Manila West,3062,8564,6901
2024-11-10,NCR,NCR2 Metro Manila East,7,10079,8354
2024-11-10,NCR,NCR2 Metro Manila East,18,9284,7866
2024-11-10,NCR,NCR2 Metro Manila East,19,6544,5405
2024-11-10,NCR,NCR2 Metro Manila East,1232,9502,7828
2024-11-10,NCR,NCR2 Metro Manila East,1242,9164,7491
2024-11-10,NCR,NCR2 Metro Manila East,1365,11690,9654
2024-11-10,NCR,NCR2 Metro Manila East,2201,8940,7067
2024-11-10,NCR,NCR2 Metro Manila East,2384,11309,9240
2024-11-10,NCR,NCR2 Metro Manila East,2647,6637,5424
2024-11-10,NCR,NCR2 Metro Manila East,2680,9182,7626
2024-11-10,NOL,NOL5 Bulacan,903,13080,10880
2024-11-10,SOL,SOL1 Laguna/Tanay,20,8670,7168
2024-11-10,SOL,SOL2 Cavite,273,6149,5155
2024-11-10,SOL,SOL2 Cavite,1476,7733,6280
2024-11-10,SOL,SOL2 Cavite,1705,11703,9706
2024-11-10,SOL,SOL2 Cavite,2268,7226,5958
2024-11-11,NCR,NCR1 Metro Manila West,9,8247,6832
2024-11-11,NCR,NCR1 Metro Manila West,11,4917,4234
2024-11-11,NCR,NCR1 Metro Manila West,13,5522,4822
2024-11-11,NCR,NCR1 Metro Manila West,434,10871,9146
2024-11-11,NCR,NCR1 Metro Manila West,1707,9276,7855
2024-11-11,NCR,NCR1 Metro Manila West,1770,7689,6243
2024-11-11,NCR,NCR1 Metro Manila West,2180,4617,4016
2024-11-11,NCR,NCR1 Metro Manila West,2266,9628,8334
2024-11-11,NCR,NCR1 Metro Manila West,3062,7754,6441
2024-11-11,NCR,NCR2 Metro Manila East,7,15025,11813
2024-11-11,NCR,NCR2 Metro Manila East,18,10730,9072
2024-11-11,NCR,NCR2 Metro Manila East,19,5502,4707
2024-11-11,NCR,NCR2 Metro Manila East,1232,7555,6539
2024-11-11,NCR,NCR2 Metro Manila East,1242,10389,8721
2024-11-11,NCR,NCR2 Metro Manila East,1365,11770,9980
2024-11-11,NCR,NCR2 Metro Manila East,2201,6970,5844
2024-11-11,NCR,NCR2 Metro Manila East,2384,7591,6549
2024-11-11,NCR,NCR2 Metro Manila East,2647,4403,3875
2024-11-11,NCR,NCR2 Metro Manila East,2680,8044,6921
2024-11-11,NOL,NOL5 Bulacan,903,9109,8055
2024-11-11,SOL,SOL1 Laguna/Tanay,20,7714,6609
2024-11-11,SOL,SOL2 Cavite,273,5737,4895
2024-11-11,SOL,SOL2 Cavite,1476,5294,4584
2024-11-11,SOL,SOL2 Cavite,1705,8955,7799
2024-11-11,SOL,SOL2 Cavite,2268,5283,4664
2024-11-12,NCR,NCR1 Metro Manila West,9,16484,12410
2024-11-12,NCR,NCR1 Metro Manila West,11,11580,8978
2024-11-12,NCR,NCR1 Metro Manila West,13,14291,11115
2024-11-12,NCR,NCR1 Metro Manila West,434,16040,12661
2024-11-12,NCR,NCR1 Metro Manila West,1707,16727,13495
2024-11-12,NCR,NCR1 Metro Manila West,1770,13053,10157
2024-11-12,NCR,NCR1 Metro Manila West,2180,11585,8778
2024-11-12,NCR,NCR1 Metro Manila West,2266,23811,18139
2024-11-12,NCR,NCR1 Metro Manila West,3062,15657,11907
2024-11-12,NCR,NCR2 Metro Manila East,7,22838,17394
2024-11-12,NCR,NCR2 Metro Manila East,18,13291,10890
2024-11-12,NCR,NCR2 Metro Manila East,19,12011,9239
2024-11-12,NCR,NCR2 Metro Manila East,1232,14658,11619
2024-11-12,NCR,NCR2 Metro Manila East,1242,19607,15074
2024-11-12,NCR,NCR2 Metro Manila East,1365,23217,18097
2024-11-12,NCR,NCR2 Metro Manila East,2201,14579,11036
2024-11-12,NCR,NCR2 Metro Manila East,2384,12991,10577
2024-11-12,NCR,NCR2 Metro Manila East,2647,11789,9081
2024-11-12,NCR,NCR2 Metro Manila East,2680,14558,11413
2024-11-12,NOL,NOL5 Bulacan,903,19762,15927
2024-11-12,SOL,SOL1 Laguna/Tanay,20,13531,10992
2024-11-12,SOL,SOL2 Cavite,273,7816,6495
2024-11-12,SOL,SOL2 Cavite,1476,9832,7899
2024-11-12,SOL,SOL2 Cavite,1705,15359,12503
2024-11-12,SOL,SOL2 Cavite,2268,11375,8849
2024-11-13,NCR,NCR1 Metro Manila West,9,17932,13573
2024-11-13,NCR,NCR1 Metro Manila West,11,12121,9479
2024-11-13,NCR,NCR1 Metro Manila West,13,14844,11497
2024-11-13,NCR,NCR1 Metro Manila West,434,14763,11955
2024-11-13,NCR,NCR1 Metro Manila West,1707,20877,16507
2024-11-13,NCR,NCR1 Metro Manila West,1770,13675,10849
2024-11-13,NCR,NCR1 Metro Manila West,2180,12600,9664
2024-11-13,NCR,NCR1 Metro Manila West,2266,23620,18319
2024-11-13,NCR,NCR1 Metro Manila West,3062,15846,12261
2024-11-13,NCR,NCR2 Metro Manila East,7,26702,20525
2024-11-13,NCR,NCR2 Metro Manila East,18,17963,14301
2024-11-13,NCR,NCR2 Metro Manila East,19,13539,10336
2024-11-13,NCR,NCR2 Metro Manila East,1232,15565,12286
2024-11-13,NCR,NCR2 Metro Manila East,1242,22489,17050
2024-11-13,NCR,NCR2 Metro Manila East,1365,22411,17629
2024-11-13,NCR,NCR2 Metro Manila East,2201,14259,11034
2024-11-13,NCR,NCR2 Metro Manila East,2384,18898,14871
2024-11-13,NCR,NCR2 Metro Manila East,2647,12306,9503
2024-11-13,NCR,NCR2 Metro Manila East,2680,15262,12000
2024-11-13,NOL,NOL5 Bulacan,903,22652,17908
2024-11-13,SOL,SOL1 Laguna/Tanay,20,16681,13367
2024-11-13,SOL,SOL2 Cavite,273,10017,8076
2024-11-13,SOL,SOL2 Cavite,1476,12051,9424
2024-11-13,SOL,SOL2 Cavite,1705,19697,15492
2024-11-13,SOL,SOL2 Cavite,2268,13666,10462
2024-11-14,NCR,NCR1 Metro Manila West,9,15086,11901
2024-11-14,NCR,NCR1 Metro Manila West,11,9575,7869
2024-11-14,NCR,NCR1 Metro Manila West,13,10961,9019
2024-11-14,NCR,NCR1 Metro Manila West,434,13933,11484
2024-11-14,NCR,NCR1 Metro Manila West,1707,17614,14431
2024-11-14,NCR,NCR1 Metro Manila West,1770,11391,9236
2024-11-14,NCR,NCR1 Metro Manila West,2180,9066,7345
2024-11-14,NCR,NCR1 Metro Manila West,2266,18797,15406
2024-11-14,NCR,NCR1 Metro Manila West,3062,12780,10316
2024-11-14,NCR,NCR2 Metro Manila East,7,22985,18328
2024-11-14,NCR,NCR2 Metro Manila East,18,17707,14071
2024-11-14,NCR,NCR2 Metro Manila East,19,10823,8820
2024-11-14,NCR,NCR2 Metro Manila East,1232,14106,11444
2024-11-14,NCR,NCR2 Metro Manila East,1242,17138,13859
2024-11-14,NCR,NCR2 Metro Manila East,1365,19031,15527
2024-11-14,NCR,NCR2 Metro Manila East,2201,12418,9937
2024-11-14,NCR,NCR2 Metro Manila East,2384,16178,13145
2024-11-14,NCR,NCR2 Metro Manila East,2647,9252,7607
2024-11-14,NCR,NCR2 Metro Manila East,2680,15047,12189
2024-11-14,NOL,NOL5 Bulacan,903,18317,15083
2024-11-14,SOL,SOL1 Laguna/Tanay,20,14813,12152
2024-11-14,SOL,SOL2 Cavite,273,10506,8426
2024-11-14,SOL,SOL2 Cavite,1476,11033,8812
2024-11-14,SOL,SOL2 Cavite,1705,17189,14007
2024-11-14,SOL,SOL2 Cavite,2268,10473,8525
2024-11-15,NCR,NCR1 Metro Manila West,9,12437,10005
2024-11-15,NCR,NCR1 Metro Manila West,11,7350,6072
2024-11-15,NCR,NCR1 Metro Manila West,13,9806,8098
2024-11-15,NCR,NCR1 Metro Manila West,434,12832,10537
2024-11-15,NCR,NCR1 Metro Manila West,1707,14039,11730
2024-11-15,NCR,NCR1 Metro Manila West,1770,9699,7817
2024-11-15,NCR,NCR1 Metro Manila West,2180,9105,7356
2024-11-15,NCR,NCR1 Metro Manila West,2266,15957,13174
2024-11-15,NCR,NCR1 Metro Manila West,3062,11160,9031
2024-11-15,NCR,NCR2 Metro Manila East,7,18009,14461
2024-11-15,NCR,NCR2 Metro Manila East,18,13852,11381
2024-11-15,NCR,NCR2 Metro Manila East,19,8166,6786
2024-11-15,NCR,NCR2 Metro Manila East,1232,11966,9835
2024-11-15,NCR,NCR2 Metro Manila East,1242,13657,11192
2024-11-15,NCR,NCR2 Metro Manila East,1365,13205,11168
2024-11-15,NCR,NCR2 Metro Manila East,2201,10356,8302
2024-11-15,NCR,NCR2 Metro Manila East,2384,12621,10449
2024-11-15,NCR,NCR2 Metro Manila East,2647,7876,6510
2024-11-15,NCR,NCR2 Metro Manila East,2680,10834,8992
2024-11-15,NOL,NOL5 Bulacan,903,15359,12712
2024-11-15,SOL,SOL1 Laguna/Tanay,20,12123,10016
2024-11-15,SOL,SOL2 Cavite,273,8261,6898
2024-11-15,SOL,SOL2 Cavite,1476,10446,8408
2024-11-15,SOL,SOL2 Cavite,1705,12518,10609
2024-11-15,SOL,SOL2 Cavite,2268,8842,7379
2024-11-16,NCR,NCR1 Metro Manila West,9,12246,9625
2024-11-16,NCR,NCR1 Metro Manila West,11,8218,6551
2024-11-16,NCR,NCR1 Metro Manila West,13,10670,8520
2024-11-16,NCR,NCR1 Metro Manila West,434,12387,10053
2024-11-16,NCR,NCR1 Metro Manila West,1707,14300,11626
2024-11-16,NCR,NCR1 Metro Manila West,1770,9003,7173
2024-11-16,NCR,NCR1 Metro Manila West,2180,8685,6939
2024-11-16,NCR,NCR1 Metro Manila West,2266,17990,14321
2024-11-16,NCR,NCR1 Metro Manila West,3062,9952,7959
2024-11-16,NCR,NCR2 Metro Manila East,7,16827,13168
2024-11-16,NCR,NCR2 Metro Manila East,18,11046,9256
2024-11-16,NCR,NCR2 Metro Manila East,19,8604,6920
2024-11-16,NCR,NCR2 Metro Manila East,1232,10714,8780
2024-11-16,NCR,NCR2 Metro Manila East,1242,13610,10830
2024-11-16,NCR,NCR2 Metro Manila East,1365,14716,12173
2024-11-16,NCR,NCR2 Metro Manila East,2201,10349,8075
2024-11-16,NCR,NCR2 Metro Manila East,2384,12151,9883
2024-11-16,NCR,NCR2 Metro Manila East,2647,8666,6961
2024-11-16,NCR,NCR2 Metro Manila East,2680,12135,9881
2024-11-16,NOL,NOL5 Bulacan,903,16367,13338
2024-11-16,SOL,SOL1 Laguna/Tanay,20,11945,9706
2024-11-16,SOL,SOL2 Cavite,273,9424,7584
2024-11-16,SOL,SOL2 Cavite,1476,9150,7357
2024-11-16,SOL,SOL2 Cavite,1705,15446,12544
2024-11-16,SOL,SOL2 Cavite,2268,9460,7660
2024-11-17,NCR,NCR1 Metro Manila West,9,11554,8945
2024-11-17,NCR,NCR1 Metro Manila West,11,7382,5984
2024-11-17,NCR,NCR1 Metro Manila West,13,10707,8402
2024-11-17,NCR,NCR1 Metro Manila West,434,8900,7251
2024-11-17,NCR,NCR1 Metro Manila West,1707,11954,9744
2024-11-17,NCR,NCR1 Metro Manila West,1770,8304,6604
2024-11-17,NCR,NCR1 Metro Manila West,2180,9117,7064
2024-11-17,NCR,NCR1 Metro Manila West,2266,17472,13677
2024-11-17,NCR,NCR1 Metro Manila West,3062,8647,6953
2024-11-17,NCR,NCR2 Metro Manila East,7,12439,9943
2024-11-17,NCR,NCR2 Metro Manila East,18,10009,8471
2024-11-17,NCR,NCR2 Metro Manila East,19,5365,4638
2024-11-17,NCR,NCR2 Metro Manila East,1232,10105,8087
2024-11-17,NCR,NCR2 Metro Manila East,1242,11834,9187
2024-11-17,NCR,NCR2 Metro Manila East,1365,11566,9452
2024-11-17,NCR,NCR2 Metro Manila East,2201,8332,6708
2024-11-17,NCR,NCR2 Metro Manila East,2384,11423,9160
2024-11-17,NCR,NCR2 Metro Manila East,2647,9206,7142
2024-11-17,NCR,NCR2 Metro Manila East,2680,5731,5016
2024-11-17,NOL,NOL5 Bulacan,903,14818,11999
2024-11-17,SOL,SOL1 Laguna/Tanay,20,11418,9256
2024-11-17,SOL,SOL2 Cavite,273,8427,6627
2024-11-17,SOL,SOL2 Cavite,1476,9392,7403
2024-11-17,SOL,SOL2 Cavite,1705,14175,11450
2024-11-17,SOL,SOL2 Cavite,2268,8861,7141
2024-11-18,NCR,NCR1 Metro Manila West,9,10079,8239
2024-11-18,NCR,NCR1 Metro Manila West,11,6555,5349
2024-11-18,NCR,NCR1 Metro Manila West,13,6186,5328
2024-11-18,NCR,NCR1 Metro Manila West,434,10646,8954
2024-11-18,NCR,NCR1 Metro Manila West,1707,12064,9990
2024-11-18,NCR,NCR1 Metro Manila West,1770,8938,7044
2024-11-18,NCR,NCR1 Metro Manila West,2180,4824,4193
2024-11-18,NCR,NCR1 Metro Manila West,2266,10464,9170
2024-11-18,NCR,NCR1 Metro Manila West,3062,11803,9291
2024-11-18,NCR,NCR2 Metro Manila East,7,17478,13593
2024-11-18,NCR,NCR2 Metro Manila East,18,15148,12098
2024-11-18,NCR,NCR2 Metro Manila East,19,9413,7616
2024-11-18,NCR,NCR2 Metro Manila East,1232,10909,8956
2024-11-18,NCR,NCR2 Metro Manila East,1242,11774,9696
2024-11-18,NCR,NCR2 Metro Manila East,1365,18783,14976
2024-11-18,NCR,NCR2 Metro Manila East,2201,8941,7163
2024-11-18,NCR,NCR2 Metro Manila East,2384,11330,9428
2024-11-18,NCR,NCR2 Metro Manila East,2647,4544,3943
2024-11-18,NCR,NCR2 Metro Manila East,2680,14167,11221
2024-11-18,NOL,NOL5 Bulacan,903,12746,10801
2024-11-18,SOL,SOL1 Laguna/Tanay,20,7492,6496
2024-11-18,SOL,SOL2 Cavite,273,5214,4474
2024-11-18,SOL,SOL2 Cavite,1476,6165,5249
2024-11-18,SOL,SOL2 Cavite,1705,10307,8832
2024-11-18,SOL,SOL2 Cavite,2268,6405,5477
2024-11-19,NCR,NCR1 Metro Manila West,9,15324,11876
2024-11-19,NCR,NCR1 Metro Manila West,11,9937,7998
2024-11-19,NCR,NCR1 Metro Manila West,13,11361,9276
2024-11-19,NCR,NCR1 Metro Manila West,434,15090,12221
2024-11-19,NCR,NCR1 Metro Manila West,1707,15764,12898
2024-11-19,NCR,NCR1 Metro Manila West,1770,11231,8929
2024-11-19,NCR,NCR1 Metro Manila West,2180,9797,7761
2024-11-19,NCR,NCR1 Metro Manila West,2266,19107,15459
2024-11-19,NCR,NCR1 Metro Manila West,3062,14362,11195
2024-11-19,NCR,NCR2 Metro Manila East,7,21012,16457
2024-11-19,NCR,NCR2 Metro Manila East,18,14536,11800
2024-11-19,NCR,NCR2 Metro Manila East,19,10968,8745
2024-11-19,NCR,NCR2 Metro Manila East,1232,13314,10723
2024-11-19,NCR,NCR2 Metro Manila East,1242,16053,12852
2024-11-19,NCR,NCR2 Metro Manila East,1365,19240,15594
2024-11-19,NCR,NCR2 Metro Manila East,2201,13107,10224
2024-11-19,NCR,NCR2 Metro Manila East,2384,15094,12128
2024-11-19,NCR,NCR2 Metro Manila East,2647,10036,8064
2024-11-19,NCR,NCR2 Metro Manila East,2680,13410,10875
2024-11-19,NOL,NOL5 Bulacan,903,18744,15359
2024-11-19,SOL,SOL1 Laguna/Tanay,20,12796,10495
2024-11-19,SOL,SOL2 Cavite,273,8081,6664
2024-11-19,SOL,SOL2 Cavite,1476,9632,7778
2024-11-19,SOL,SOL2 Cavite,1705,14206,11826
2024-11-19,SOL,SOL2 Cavite,2268,9870,8028
2024-11-20,NCR,NCR1 Metro Manila West,9,12348,9975
2024-11-20,NCR,NCR1 Metro Manila West,11,8406,6875
2024-11-20,NCR,NCR1 Metro Manila West,13,12407,9989
2024-11-20,NCR,NCR1 Metro Manila West,434,13545,11292
2024-11-20,NCR,NCR1 Metro Manila West,1707,15729,12938
2024-11-20,NCR,NCR1 Metro Manila West,1770,9773,8017
2024-11-20,NCR,NCR1 Metro Manila West,2180,10090,8091
2024-11-20,NCR,NCR1 Metro Manila West,2266,19473,15941
2024-11-20,NCR,NCR1 Metro Manila West,3062,11719,9627
2024-11-20,NCR,NCR2 Metro Manila East,7,20898,16355
2024-11-20,NCR,NCR2 Metro Manila East,18,14119,11777
2024-11-20,NCR,NCR2 Metro Manila East,19,9803,7992
2024-11-20,NCR,NCR2 Metro Manila East,1232,11420,9571
2024-11-20,NCR,NCR2 Metro Manila East,1242,14744,12050
2024-11-20,NCR,NCR2 Metro Manila East,1365,17110,14353
2024-11-20,NCR,NCR2 Metro Manila East,2201,12442,9881
2024-11-20,NCR,NCR2 Metro Manila East,2384,13647,11270
2024-11-20,NCR,NCR2 Metro Manila East,2647,9541,7802
2024-11-20,NCR,NCR2 Metro Manila East,2680,12599,10452
2024-11-20,NOL,NOL5 Bulacan,903,15837,13326
2024-11-20,SOL,SOL1 Laguna/Tanay,20,10425,8906
2024-11-20,SOL,SOL2 Cavite,273,7086,6043
2024-11-20,SOL,SOL2 Cavite,1476,9377,7759
2024-11-20,SOL,SOL2 Cavite,1705,13283,11368
2024-11-20,SOL,SOL2 Cavite,2268,9132,7635
2024-11-21,NCR,NCR1 Metro Manila West,9,9397,7854
2024-11-21,NCR,NCR1 Metro Manila West,11,8947,7259
2024-11-21,NCR,NCR1 Metro Manila West,13,10937,8838
2024-11-21,NCR,NCR1 Metro Manila West,434,12456,10366
2024-11-21,NCR,NCR1 Metro Manila West,1707,14950,12377
2024-11-21,NCR,NCR1 Metro Manila West,1770,6542,5611
2024-11-21,NCR,NCR1 Metro Manila West,2180,9280,7403
2024-11-21,NCR,NCR1 Metro Manila West,2266,18959,15312
2024-11-21,NCR,NCR1 Metro Manila West,3062,9468,7931
2024-11-21,NCR,NCR2 Metro Manila East,7,18604,14925
2024-11-21,NCR,NCR2 Metro Manila East,18,8659,7590
2024-11-21,NCR,NCR2 Metro Manila East,19,9321,7632
2024-11-21,NCR,NCR2 Metro Manila East,1232,11915,9908
2024-11-21,NCR,NCR2 Metro Manila East,1242,11749,9880
2024-11-21,NCR,NCR2 Metro Manila East,1365,16168,13697
2024-11-21,NCR,NCR2 Metro Manila East,2201,11359,9075
2024-11-21,NCR,NCR2 Metro Manila East,2384,11895,9941
2024-11-21,NCR,NCR2 Metro Manila East,2647,8411,6903
2024-11-21,NCR,NCR2 Metro Manila East,2680,10321,8846
2024-11-21,NOL,NOL5 Bulacan,903,15192,12787
2024-11-21,SOL,SOL1 Laguna/Tanay,20,11508,9682
2024-11-21,SOL,SOL2 Cavite,273,8046,6785
2024-11-21,SOL,SOL2 Cavite,1476,8928,7372
2024-11-21,SOL,SOL2 Cavite,1705,14541,12129
2024-11-21,SOL,SOL2 Cavite,2268,9215,7674
2024-11-22,NCR,NCR1 Metro Manila West,9,9756,8010
2024-11-22,NCR,NCR1 Metro Manila West,11,7529,6017
2024-11-22,NCR,NCR1 Metro Manila West,13,9982,8032
2024-11-22,NCR,NCR1 Metro Manila West,434,10646,8993
2024-11-22,NCR,NCR1 Metro Manila West,1707,11203,9516
2024-11-22,NCR,NCR1 Metro Manila West,1770,6913,5903
2024-11-22,NCR,NCR1 Metro Manila West,2180,7739,6336
2024-11-22,NCR,NCR1 Metro Manila West,2266,16485,13361
2024-11-22,NCR,NCR1 Metro Manila West,3062,7890,6621
2024-11-22,NCR,NCR2 Metro Manila East,7,19123,15231
2024-11-22,NCR,NCR2 Metro Manila East,18,11598,9806
2024-11-22,NCR,NCR2 Metro Manila East,19,8202,6767
2024-11-22,NCR,NCR2 Metro Manila East,1232,9712,8181
2024-11-22,NCR,NCR2 Metro Manila East,1242,10773,9071
2024-11-22,NCR,NCR2 Metro Manila East,1365,16638,13913
2024-11-22,NCR,NCR2 Metro Manila East,2201,10636,8367
2024-11-22,NCR,NCR2 Metro Manila East,2384,11205,9392
2024-11-22,NCR,NCR2 Metro Manila East,2647,7718,6355
2024-11-22,NCR,NCR2 Metro Manila East,2680,10741,8994
2024-11-22,NOL,NOL5 Bulacan,903,13083,11046
2024-11-22,SOL,SOL1 Laguna/Tanay,20,10171,8682
2024-11-22,SOL,SOL2 Cavite,273,7821,6584
2024-11-22,SOL,SOL2 Cavite,1476,7764,6474
2024-11-22,SOL,SOL2 Cavite,1705,11706,9914
2024-11-22,SOL,SOL2 Cavite,2268,7660,6468
2024-11-23,NCR,NCR1 Metro Manila West,9,8675,7239
2024-11-23,NCR,NCR1 Metro Manila West,11,7943,6438
2024-11-23,NCR,NCR1 Metro Manila West,13,9779,7962
2024-11-23,NCR,NCR1 Metro Manila West,434,9985,8481
2024-11-23,NCR,NCR1 Metro Manila West,1707,15152,12449
2024-11-23,NCR,NCR1 Metro Manila West,1770,6900,5711
2024-11-23,NCR,NCR1 Metro Manila West,2180,8230,6588
2024-11-23,NCR,NCR1 Metro Manila West,2266,15615,12747
2024-11-23,NCR,NCR1 Metro Manila West,3062,8299,6860
2024-11-23,NCR,NCR2 Metro Manila East,7,15391,12215
2024-11-23,NCR,NCR2 Metro Manila East,18,9035,7648
2024-11-23,NCR,NCR2 Metro Manila East,19,8241,6790
2024-11-23,NCR,NCR2 Metro Manila East,1232,9460,7895
2024-11-23,NCR,NCR2 Metro Manila East,1242,9753,8132
2024-11-23,NCR,NCR2 Metro Manila East,1365,15281,12796
2024-11-23,NCR,NCR2 Metro Manila East,2201,11236,8682
2024-11-23,NCR,NCR2 Metro Manila East,2384,10801,9060
2024-11-23,NCR,NCR2 Metro Manila East,2647,7573,6243
2024-11-23,NCR,NCR2 Metro Manila East,2680,10254,8584
2024-11-23,NOL,NOL5 Bulacan,903,13187,11170
2024-11-23,SOL,SOL1 Laguna/Tanay,20,10089,8485
2024-11-23,SOL,SOL2 Cavite,273,6867,5779
2024-11-23,SOL,SOL2 Cavite,1476,7839,6498
2024-11-23,SOL,SOL2 Cavite,1705,12180,10317
2024-11-23,SOL,SOL2 Cavite,2268,7848,6566
2024-11-24,NCR,NCR1 Metro Manila West,9,6982,5849
2024-11-24,NCR,NCR1 Metro Manila West,11,5434,4604
2024-11-24,NCR,NCR1 Metro Manila West,13,8233,6815
2024-11-24,NCR,NCR1 Metro Manila West,434,9236,7788
2024-11-24,NCR,NCR1 Metro Manila West,1707,10022,8496
2024-11-24,NCR,NCR1 Metro Manila West,1770,4618,3978
2024-11-24,NCR,NCR1 Metro Manila West,2180,6410,5326
2024-11-24,NCR,NCR1 Metro Manila West,2266,13038,10898
2024-11-24,NCR,NCR1 Metro Manila West,3062,9094,7301
2024-11-24,NCR,NCR2 Metro Manila East,7,11510,9693
2024-11-24,NCR,NCR2 Metro Manila East,18,8798,7355
2024-11-24,NCR,NCR2 Metro Manila East,19,6469,5400
2024-11-24,NCR,NCR2 Metro Manila East,1232,9464,7921
2024-11-24,NCR,NCR2 Metro Manila East,1242,9242,7530
2024-11-24,NCR,NCR2 Metro Manila East,1365,9258,8086
2024-11-24,NCR,NCR2 Metro Manila East,2201,9163,7336
2024-11-24,NCR,NCR2 Metro Manila East,2384,9597,8133
2024-11-24,NCR,NCR2 Metro Manila East,2647,6513,5478
2024-11-24,NCR,NCR2 Metro Manila East,2680,9026,7671
2024-11-24,NOL,NOL5 Bulacan,903,12763,10768
2024-11-24,SOL,SOL1 Laguna/Tanay,20,8903,7483
2024-11-24,SOL,SOL2 Cavite,273,5097,4419
2024-11-24,SOL,SOL2 Cavite,1476,7067,5949
2024-11-24,SOL,SOL2 Cavite,1705,9983,8554
2024-11-24,SOL,SOL2 Cavite,2268,7058,5961
2024-11-25,NCR,NCR1 Metro Manila West,9,4880,4285
2024-11-25,NCR,NCR1 Metro Manila West,11,4772,4041
2024-11-25,NCR,NCR1 Metro Manila West,13,4480,3983
2024-11-25,NCR,NCR1 Metro Manila West,434,7291,6365
2024-11-25,NCR,NCR1 Metro Manila West,1707,8576,7391
2024-11-25,NCR,NCR1 Metro Manila West,1770,5938,4985
2024-11-25,NCR,NCR1 Metro Manila West,2180,4224,3676
2024-11-25,NCR,NCR1 Metro Manila West,2266,8182,7224
2024-11-25,NCR,NCR1 Metro Manila West,3062,6526,5473
2024-11-25,NCR,NCR2 Metro Manila East,7,13813,10974
2024-11-25,NCR,NCR2 Metro Manila East,18,8150,7031
2024-11-25,NCR,NCR2 Metro Manila East,19,4649,4127
2024-11-25,NCR,NCR2 Metro Manila East,1232,5677,5010
2024-11-25,NCR,NCR2 Metro Manila East,1242,9545,7997
2024-11-25,NCR,NCR2 Metro Manila East,1365,11945,10257
2024-11-25,NCR,NCR2 Metro Manila East,2201,5781,5013
2024-11-25,NCR,NCR2 Metro Manila East,2384,5951,5289
2024-11-25,NCR,NCR2 Metro Manila East,2647,3738,3381
2024-11-25,NCR,NCR2 Metro Manila East,2680,6177,5469
2024-11-25,NOL,NOL5 Bulacan,903,7737,6902
2024-11-25,SOL,SOL1 Laguna/Tanay,20,5892,5180
2024-11-25,SOL,SOL2 Cavite,273,4826,4259
2024-11-25,SOL,SOL2 Cavite,1476,4531,3968
2024-11-25,SOL,SOL2 Cavite,1705,7736,6851
2024-11-25,SOL,SOL2 Cavite,2268,4255,3821
2024-11-26,NCR,NCR1 Metro Manila West,9,9971,8291
2024-11-26,NCR,NCR1 Metro Manila West,11,8297,6774
2024-11-26,NCR,NCR1 Metro Manila West,13,10366,8514
2024-11-26,NCR,NCR1 Metro Manila West,434,12707,10577
2024-11-26,NCR,NCR1 Metro Manila West,1707,11345,9665
2024-11-26,NCR,NCR1 Metro Manila West,1770,7254,6118
2024-11-26,NCR,NCR1 Metro Manila West,2180,8736,7157
2024-11-26,NCR,NCR1 Metro Manila West,2266,16944,13972
2024-11-26,NCR,NCR1 Metro Manila West,3062,12729,10121
2024-11-26,NCR,NCR2 Metro Manila East,7,17063,13778
2024-11-26,NCR,NCR2 Metro Manila East,18,11804,9808
2024-11-26,NCR,NCR2 Metro Manila East,19,8581,7062
2024-11-26,NCR,NCR2 Metro Manila East,1232,9211,7840
2024-11-26,NCR,NCR2 Metro Manila East,1242,16352,12811
2024-11-26,NCR,NCR2 Metro Manila East,1365,16415,13682
2024-11-26,NCR,NCR2 Metro Manila East,2201,10347,8280
