report_date,region,area_cluster,station_id,rr_pu_vol,rr_users
2024-10-26,NCR,NCR2 Metro Manila East,1242,84,64
2024-10-26,NCR,NCR2 Metro Manila East,1365,66,58
2024-10-26,NCR,NCR2 Metro Manila East,2201,0,0
2024-10-26,NCR,NCR2 Metro Manila East,2384,2,2
2024-10-26,NCR,NCR2 Metro Manila East,2647,82,66
2024-10-26,NCR,NCR2 Metro Manila East,2680,0,0
2024-10-26,NOL,NOL5 Bulacan,903,62,55
2024-10-26,SOL,SOL1 Laguna/Tanay,20,54,45
2024-10-26,SOL,SOL2 Cavite,273,31,27
2024-10-26,SOL,SOL2 Cavite,1476,59,48
2024-10-26,SOL,SOL2 Cavite,1705,49,40
2024-10-26,SOL,SOL2 Cavite,2268,88,76
2024-10-27,NCR,NCR1 Metro Manila West,9,38,31
2024-10-27,NCR,NCR1 Metro Manila West,11,35,34
2024-10-27,NCR,NCR1 Metro Manila West,13,62,55
2024-10-27,NCR,NCR1 Metro Manila West,434,84,68
2024-10-27,NCR,NCR1 Metro Manila West,1707,52,48
2024-10-27,NCR,NCR1 Metro Manila West,1770,95,77
2024-10-27,NCR,NCR1 Metro Manila West,2180,61,48
2024-10-27,NCR,NCR1 Metro Manila West,2266,77,62
2024-10-27,NCR,NCR1 Metro Manila West,3062,65,55
2024-10-27,NCR,NCR2 Metro Manila East,7,90,77
2024-10-27,NCR,NCR2 Metro Manila East,18,69,55
2024-10-27,NCR,NCR2 Metro Manila East,19,59,55
2024-10-27,NCR,NCR2 Metro Manila East,1232,51,46
2024-10-27,NCR,NCR2 Metro Manila East,1242,71,63
2024-10-27,NCR,NCR2 Metro Manila East,1365,52,47
2024-10-27,NCR,NCR2 Metro Manila East,2201,93,78
2024-10-27,NCR,NCR2 Metro Manila East,2384,62,56
2024-10-27,NCR,NCR2 Metro Manila East,2647,42,34
2024-10-27,NCR,NCR2 Metro Manila East,2680,73,65
2024-10-27,NOL,NOL5 Bulacan,903,57,52
2024-10-27,SOL,SOL1 Laguna/Tanay,20,55,48
2024-10-27,SOL,SOL2 Cavite,273,36,31
2024-10-27,SOL,SOL2 Cavite,1476,40,39
2024-10-27,SOL,SOL2 Cavite,1705,49,40
2024-10-27,SOL,SOL2 Cavite,2268,42,38
2024-10-28,NCR,NCR1 Metro Manila West,9,80,67
2024-10-28,NCR,NCR1 Metro Manila West,11,38,33
2024-10-28,NCR,NCR1 Metro Manila West,13,60,49
2024-10-28,NCR,NCR1 Metro Manila West,434,93,74
2024-10-28,NCR,NCR1 Metro Manila West,1707,46,38
2024-10-28,NCR,NCR1 Metro Manila West,1770,84,65
2024-10-28,NCR,NCR1 Metro Manila West,2180,64,55
2024-10-28,NCR,NCR1 Metro Manila West,2266,92,78
2024-10-28,NCR,NCR1 Metro Manila West,3062,84,69
2024-10-28,NCR,NCR2 Metro Manila East,7,113,91
2024-10-28,NCR,NCR2 Metro Manila East,18,62,51
2024-10-28,NCR,NCR2 Metro Manila East,19,47,37
2024-10-28,NCR,NCR2 Metro Manila East,1232,44,36
2024-10-28,NCR,NCR2 Metro Manila East,1242,97,82
2024-10-28,NCR,NCR2 Metro Manila East,1365,77,68
2024-10-28,NCR,NCR2 Metro Manila East,2201,60,50
2024-10-28,NCR,NCR2 Metro Manila East,2384,54,45
2024-10-28,NCR,NCR2 Metro Manila East,2647,47,41
2024-10-28,NCR,NCR2 Metro Manila East,2680,49,45
2024-10-28,NOL,NOL5 Bulacan,903,68,64
2024-10-28,SOL,SOL1 Laguna/Tanay,20,79,65
2024-10-28,SOL,SOL2 Cavite,273,48,39
2024-10-28,SOL,SOL2 Cavite,1476,62,50
2024-10-28,SOL,SOL2 Cavite,1705,62,56
2024-10-28,SOL,SOL2 Cavite,2268,68,62
2024-10-29,NCR,NCR1 Metro Manila West,9,58,49
2024-10-29,NCR,NCR1 Metro Manila West,11,35,31
2024-10-29,NCR,NCR1 Metro Manila West,13,30,24
2024-10-29,NCR,NCR1 Metro Manila West,434,83,66
2024-10-29,NCR,NCR1 Metro Manila West,1707,66,51
2024-10-29,NCR,NCR1 Metro Manila West,1770,54,46
2024-10-29,NCR,NCR1 Metro Manila West,2180,43,29
2024-10-29,NCR,NCR1 Metro Manila West,2266,67,56
2024-10-29,NCR,NCR1 Metro Manila West,3062,59,50
2024-10-29,NCR,NCR2 Metro Manila East,7,97,76
2024-10-29,NCR,NCR2 Metro Manila East,18,58,46
2024-10-29,NCR,NCR2 Metro Manila East,19,61,48
2024-10-29,NCR,NCR2 Metro Manila East,1232,76,65
2024-10-29,NCR,NCR2 Metro Manila East,1242,76,61
2024-10-29,NCR,NCR2 Metro Manila East,1365,72,62
2024-10-29,NCR,NCR2 Metro Manila East,2201,45,33
2024-10-29,NCR,NCR2 Metro Manila East,2384,44,39
2024-10-29,NCR,NCR2 Metro Manila East,2647,37,34
2024-10-29,NCR,NCR2 Metro Manila East,2680,41,36
2024-10-29,NOL,NOL5 Bulacan,903,50,44
2024-10-29,SOL,SOL1 Laguna/Tanay,20,68,57
2024-10-29,SOL,SOL2 Cavite,273,47,40
2024-10-29,SOL,SOL2 Cavite,1476,43,35
2024-10-29,SOL,SOL2 Cavite,1705,47,41
2024-10-29,SOL,SOL2 Cavite,2268,44,37
2024-10-30,NCR,NCR1 Metro Manila West,9,61,46
2024-10-30,NCR,NCR1 Metro Manila West,11,34,28
2024-10-30,NCR,NCR1 Metro Manila West,13,52,43
2024-10-30,NCR,NCR1 Metro Manila West,434,68,64
2024-10-30,NCR,NCR1 Metro Manila West,1707,41,36
2024-10-30,NCR,NCR1 Metro Manila West,1770,57,48
2024-10-30,NCR,NCR1 Metro Manila West,2180,50,43
2024-10-30,NCR,NCR1 Metro Manila West,2266,56,45
2024-10-30,NCR,NCR1 Metro Manila West,3062,59,50
2024-10-30,NCR,NCR2 Metro Manila East,7,77,59
2024-10-30,NCR,NCR2 Metro Manila East,18,60,43
2024-10-30,NCR,NCR2 Metro Manila East,19,55,45
2024-10-30,NCR,NCR2 Metro Manila East,1232,47,42
2024-10-30,NCR,NCR2 Metro Manila East,1242,74,63
2024-10-30,NCR,NCR2 Metro Manila East,1365,66,52
2024-10-30,NCR,NCR2 Metro Manila East,2201,65,56
2024-10-30,NCR,NCR2 Metro Manila East,2384,32,27
2024-10-30,NCR,NCR2 Metro Manila East,2647,55,47
2024-10-30,NCR,NCR2 Metro Manila East,2680,42,36
2024-10-30,NOL,NOL5 Bulacan,903,49,45
2024-10-30,SOL,SOL1 Laguna/Tanay,20,41,38
2024-10-30,SOL,SOL2 Cavite,273,40,37
2024-10-30,SOL,SOL2 Cavite,1476,29,29
2024-10-30,SOL,SOL2 Cavite,1705,47,44
2024-10-30,SOL,SOL2 Cavite,2268,61,45
2024-10-31,NCR,NCR1 Metro Manila West,9,45,40
2024-10-31,NCR,NCR1 Metro Manila West,11,51,46
2024-10-31,NCR,NCR1 Metro Manila West,13,49,43
2024-10-31,NCR,NCR1 Metro Manila West,434,60,52
2024-10-31,NCR,NCR1 Metro Manila West,1707,44,36
2024-10-31,NCR,NCR1 Metro Manila West,1770,45,36
2024-10-31,NCR,NCR1 Metro Manila West,2180,36,31
2024-10-31,NCR,NCR1 Metro Manila West,2266,72,58
2024-10-31,NCR,NCR1 Metro Manila West,3062,55,47
2024-10-31,NCR,NCR2 Metro Manila East,7,91,79
2024-10-31,NCR,NCR2 Metro Manila East,18,71,62
2024-10-31,NCR,NCR2 Metro Manila East,19,31,25
2024-10-31,NCR,NCR2 Metro Manila East,1232,35,33
2024-10-31,NCR,NCR2 Metro Manila East,1242,70,58
2024-10-31,NCR,NCR2 Metro Manila East,1365,88,71
2024-10-31,NCR,NCR2 Metro Manila East,2201,64,52
2024-10-31,NCR,NCR2 Metro Manila East,2384,55,53
2024-10-31,NCR,NCR2 Metro Manila East,2647,53,43
2024-10-31,NCR,NCR2 Metro Manila East,2680,45,40
2024-10-31,NOL,NOL5 Bulacan,903,64,58
2024-10-31,SOL,SOL1 Laguna/Tanay,20,70,53
2024-10-31,SOL,SOL2 Cavite,273,51,39
2024-10-31,SOL,SOL2 Cavite,1476,25,23
2024-10-31,SOL,SOL2 Cavite,1705,42,36
2024-10-31,SOL,SOL2 Cavite,2268,55,48
2024-11-01,NCR,NCR1 Metro Manila West,9,51,46
2024-11-01,NCR,NCR1 Metro Manila West,11,34,23
2024-11-01,NCR,NCR1 Metro Manila West,13,46,41
2024-11-01,NCR,NCR1 Metro Manila West,434,61,54
2024-11-01,NCR,NCR1 Metro Manila West,1707,29,29
2024-11-01,NCR,NCR1 Metro Manila West,1770,24,21
2024-11-01,NCR,NCR1 Metro Manila West,2180,30,25
2024-11-01,NCR,NCR1 Metro Manila West,2266,78,71
2024-11-01,NCR,NCR1 Metro Manila West,3062,46,40
2024-11-01,NCR,NCR2 Metro Manila East,7,64,55
2024-11-01,NCR,NCR2 Metro Manila East,18,65,47
2024-11-01,NCR,NCR2 Metro Manila East,19,36,26
2024-11-01,NCR,NCR2 Metro Manila East,1232,42,35
2024-11-01,NCR,NCR2 Metro Manila East,1242,64,51
2024-11-01,NCR,NCR2 Metro Manila East,1365,53,47
2024-11-01,NCR,NCR2 Metro Manila East,2201,39,34
2024-11-01,NCR,NCR2 Metro Manila East,2384,38,35
2024-11-01,NCR,NCR2 Metro Manila East,2647,44,41
2024-11-01,NCR,NCR2 Metro Manila East,2680,49,37
2024-11-01,NOL,NOL5 Bulacan,903,69,58
2024-11-01,SOL,SOL1 Laguna/Tanay,20,37,34
2024-11-01,SOL,SOL2 Cavite,273,43,36
2024-11-01,SOL,SOL2 Cavite,1476,37,33
2024-11-01,SOL,SOL2 Cavite,1705,30,28
2024-11-01,SOL,SOL2 Cavite,2268,55,46
2024-11-02,NCR,NCR1 Metro Manila West,9,47,33
2024-11-02,NCR,NCR1 Metro Manila West,11,30,29
2024-11-02,NCR,NCR1 Metro Manila West,13,33,27
2024-11-02,NCR,NCR1 Metro Manila West,434,77,60
2024-11-02,NCR,NCR1 Metro Manila West,1707,22,17
2024-11-02,NCR,NCR1 Metro Manila West,1770,33,19
2024-11-02,NCR,NCR1 Metro Manila West,2180,45,36
2024-11-02,NCR,NCR1 Metro Manila West,2266,77,68
2024-11-02,NCR,NCR1 Metro Manila West,3062,39,33
2024-11-02,NCR,NCR2 Metro Manila East,7,37,26
2024-11-02,NCR,NCR2 Metro Manila East,18,45,38
2024-11-02,NCR,NCR2 Metro Manila East,19,36,32
2024-11-02,NCR,NCR2 Metro Manila East,1232,22,17
2024-11-02,NCR,NCR2 Metro Manila East,1242,69,60
2024-11-02,NCR,NCR2 Metro Manila East,1365,68,48
2024-11-02,NCR,NCR2 Metro Manila East,2201,50,41
2024-11-02,NCR,NCR2 Metro Manila East,2384,59,56
2024-11-02,NCR,NCR2 Metro Manila East,2647,37,32
2024-11-02,NCR,NCR2 Metro Manila East,2680,45,39
2024-11-02,NOL,NOL5 Bulacan,903,59,54
2024-11-02,SOL,SOL1 Laguna/Tanay,20,46,36
2024-11-02,SOL,SOL2 Cavite,273,29,29
2024-11-02,SOL,SOL2 Cavite,1476,37,35
2024-11-02,SOL,SOL2 Cavite,1705,44,36
2024-11-02,SOL,SOL2 Cavite,2268,51,39
2024-11-03,NCR,NCR1 Metro Manila West,9,25,20
2024-11-03,NCR,NCR1 Metro Manila West,11,27,23
2024-11-03,NCR,NCR1 Metro Manila West,13,44,33
2024-11-03,NCR,NCR1 Metro Manila West,434,34,29
2024-11-03,NCR,NCR1 Metro Manila West,1707,45,33
2024-11-03,NCR,NCR1 Metro Manila West,1770,14,8
2024-11-03,NCR,NCR1 Metro Manila West,2180,32,22
2024-11-03,NCR,NCR1 Metro Manila West,2266,55,47
2024-11-03,NCR,NCR1 Metro Manila West,3062,28,25
2024-11-03,NCR,NCR2 Metro Manila East,7,54,47
2024-11-03,NCR,NCR2 Metro Manila East,18,40,33
2024-11-03,NCR,NCR2 Metro Manila East,19,31,30
2024-11-03,NCR,NCR2 Metro Manila East,1232,29,28
2024-11-03,NCR,NCR2 Metro Manila East,1242,58,45
2024-11-03,NCR,NCR2 Metro Manila East,1365,52,46
2024-11-03,NCR,NCR2 Metro Manila East,2201,27,22
2024-11-03,NCR,NCR2 Metro Manila East,2384,35,33
2024-11-03,NCR,NCR2 Metro Manila East,2647,41,33
2024-11-03,NCR,NCR2 Metro Manila East,2680,37,26
2024-11-03,NOL,NOL5 Bulacan,903,43,40
2024-11-03,SOL,SOL1 Laguna/Tanay,20,69,53
2024-11-03,SOL,SOL2 Cavite,273,26,22
2024-11-03,SOL,SOL2 Cavite,1476,27,27
2024-11-03,SOL,SOL2 Cavite,1705,57,50
2024-11-03,SOL,SOL2 Cavite,2268,47,38
2024-11-04,NCR,NCR1 Metro Manila West,9,51,42
2024-11-04,NCR,NCR1 Metro Manila West,11,44,35
2024-11-04,NCR,NCR1 Metro Manila West,13,43,35
2024-11-04,NCR,NCR1 Metro Manila West,434,71,54
2024-11-04,NCR,NCR1 Metro Manila West,1707,47,37
2024-11-04,NCR,NCR1 Metro Manila West,1770,38,31
2024-11-04,NCR,NCR1 Metro Manila West,2180,51,35
2024-11-04,NCR,NCR1 Metro Manila West,2266,63,52
2024-11-04,NCR,NCR1 Metro Manila West,3062,42,38
2024-11-04,NCR,NCR2 Metro Manila East,7,62,45
2024-11-04,NCR,NCR2 Metro Manila East,18,38,31
2024-11-04,NCR,NCR2 Metro Manila East,19,36,34
2024-11-04,NCR,NCR2 Metro Manila East,1232,40,34
2024-11-04,NCR,NCR2 Metro Manila East,1242,58,44
2024-11-04,NCR,NCR2 Metro Manila East,1365,58,46
2024-11-04,NCR,NCR2 Metro Manila East,2201,57,47
2024-11-04,NCR,NCR2 Metro Manila East,2384,35,31
2024-11-04,NCR,NCR2 Metro Manila East,2647,44,36
2024-11-04,NCR,NCR2 Metro Manila East,2680,45,38
2024-11-04,NOL,NOL5 Bulacan,903,50,42
2024-11-04,SOL,SOL1 Laguna/Tanay,20,49,41
2024-11-04,SOL,SOL2 Cavite,273,38,37
2024-11-04,SOL,SOL2 Cavite,1476,44,37
2024-11-04,SOL,SOL2 Cavite,1705,52,42
2024-11-04,SOL,SOL2 Cavite,2268,64,53
2024-11-05,NCR,NCR1 Metro Manila West,9,44,38
2024-11-05,NCR,NCR1 Metro Manila West,11,36,31
2024-11-05,NCR,NCR1 Metro Manila West,13,43,37
2024-11-05,NCR,NCR1 Metro Manila West,434,82,62
2024-11-05,NCR,NCR1 Metro Manila West,1707,23,16
2024-11-05,NCR,NCR1 Metro Manila West,1770,41,31
2024-11-05,NCR,NCR1 Metro Manila West,2180,53,42
2024-11-05,NCR,NCR1 Metro Manila West,2266,74,66
2024-11-05,NCR,NCR1 Metro Manila West,3062,47,35
2024-11-05,NCR,NCR2 Metro Manila East,7,95,77
2024-11-05,NCR,NCR2 Metro Manila East,18,30,25
2024-11-05,NCR,NCR2 Metro Manila East,19,49,41
2024-11-05,NCR,NCR2 Metro Manila East,1232,30,24
2024-11-05,NCR,NCR2 Metro Manila East,1242,87,71
2024-11-05,NCR,NCR2 Metro Manila East,1365,62,46
2024-11-05,NCR,NCR2 Metro Manila East,2201,41,29
2024-11-05,NCR,NCR2 Metro Manila East,2384,34,26
2024-11-05,NCR,NCR2 Metro Manila East,2647,42,35
2024-11-05,NCR,NCR2 Metro Manila East,2680,29,23
2024-11-05,NOL,NOL5 Bulacan,903,48,44
2024-11-05,SOL,SOL1 Laguna/Tanay,20,47,41
2024-11-05,SOL,SOL2 Cavite,273,35,31
2024-11-05,SOL,SOL2 Cavite,1476,37,31
2024-11-05,SOL,SOL2 Cavite,1705,39,29
2024-11-05,SOL,SOL2 Cavite,2268,46,35
2024-11-06,NCR,NCR1 Metro Manila West,9,45,35
2024-11-06,NCR,NCR1 Metro Manila West,11,41,37
2024-11-06,NCR,NCR1 Metro Manila West,13,55,49
2024-11-06,NCR,NCR1 Metro Manila West,434,63,52
2024-11-06,NCR,NCR1 Metro Manila West,1707,36,31
2024-11-06,NCR,NCR1 Metro Manila West,1770,53,41
2024-11-06,NCR,NCR1 Metro Manila West,2180,43,40
2024-11-06,NCR,NCR1 Metro Manila West,2266,72,58
2024-11-06,NCR,NCR1 Metro Manila West,3062,42,35
2024-11-06,NCR,NCR2 Metro Manila East,7,98,78
2024-11-06,NCR,NCR2 Metro Manila East,18,64,55
2024-11-06,NCR,NCR2 Metro Manila East,19,41,35
2024-11-06,NCR,NCR2 Metro Manila East,1232,41,33
2024-11-06,NCR,NCR2 Metro Manila East,1242,68,58
2024-11-06,NCR,NCR2 Metro Manila East,1365,71,63
2024-11-06,NCR,NCR2 Metro Manila East,2201,57,45
2024-11-06,NCR,NCR2 Metro Manila East,2384,34,31
2024-11-06,NCR,NCR2 Metro Manila East,2647,48,43
2024-11-06,NCR,NCR2 Metro Manila East,2680,38,37
2024-11-06,NOL,NOL5 Bulacan,903,66,57
2024-11-06,SOL,SOL1 Laguna/Tanay,20,48,40
2024-11-06,SOL,SOL2 Cavite,273,45,39
2024-11-06,SOL,SOL2 Cavite,1476,52,39
2024-11-06,SOL,SOL2 Cavite,1705,51,43
2024-11-06,SOL,SOL2 Cavite,2268,54,45
2024-11-07,NCR,NCR1 Metro Manila West,9,40,31
2024-11-07,NCR,NCR1 Metro Manila West,11,41,36
2024-11-07,NCR,NCR1 Metro Manila West,13,61,55
2024-11-07,NCR,NCR1 Metro Manila West,434,83,69
2024-11-07,NCR,NCR1 Metro Manila West,1707,49,45
2024-11-07,NCR,NCR1 Metro Manila West,1770,38,29
2024-11-07,NCR,NCR1 Metro Manila West,2180,50,43
2024-11-07,NCR,NCR1 Metro Manila West,2266,69,56
2024-11-07,NCR,NCR1 Metro Manila West,3062,60,49
2024-11-07,NCR,NCR2 Metro Manila East,7,115,89
2024-11-07,NCR,NCR2 Metro Manila East,18,62,55
2024-11-07,NCR,NCR2 Metro Manila East,19,53,46
2024-11-07,NCR,NCR2 Metro Manila East,1232,36,32
2024-11-07,NCR,NCR2 Metro Manila East,1242,77,60
2024-11-07,NCR,NCR2 Metro Manila East,1365,73,61
2024-11-07,NCR,NCR2 Metro Manila East,2201,63,54
2024-11-07,NCR,NCR2 Metro Manila East,2384,38,37
2024-11-07,NCR,NCR2 Metro Manila East,2647,59,57
2024-11-07,NCR,NCR2 Metro Manila East,2680,52,47
2024-11-07,NOL,NOL5 Bulacan,903,61,52
2024-11-07,SOL,SOL1 Laguna/Tanay,20,54,48
2024-11-07,SOL,SOL2 Cavite,273,48,37
2024-11-07,SOL,SOL2 Cavite,1476,39,38
2024-11-07,SOL,SOL2 Cavite,1705,58,49
2024-11-07,SOL,SOL2 Cavite,2268,63,56
2024-11-08,NCR,NCR1 Metro Manila West,9,42,37
2024-11-08,NCR,NCR1 Metro Manila West,11,36,30
2024-11-08,NCR,NCR1 Metro Manila West,13,50,48
2024-11-08,NCR,NCR1 Metro Manila West,434,65,55
2024-11-08,NCR,NCR1 Metro Manila West,1707,46,41
2024-11-08,NCR,NCR1 Metro Manila West,1770,46,44
2024-11-08,NCR,NCR1 Metro Manila West,2180,44,39
2024-11-08,NCR,NCR1 Metro Manila West,2266,90,81
2024-11-08,NCR,NCR1 Metro Manila West,3062,52,48
2024-11-08,NCR,NCR2 Metro Manila East,7,103,75
2024-11-08,NCR,NCR2 Metro Manila East,18,43,36
2024-11-08,NCR,NCR2 Metro Manila East,19,62,51
2024-11-08,NCR,NCR2 Metro Manila East,1232,44,38
2024-11-08,NCR,NCR2 Metro Manila East,1242,86,75
2024-11-08,NCR,NCR2 Metro Manila East,1365,87,76
2024-11-08,NCR,NCR2 Metro Manila East,2201,60,55
2024-11-08,NCR,NCR2 Metro Manila East,2384,64,61
2024-11-08,NCR,NCR2 Metro Manila East,2647,42,37
2024-11-08,NCR,NCR2 Metro Manila East,2680,40,37
2024-11-08,NOL,NOL5 Bulacan,903,66,56
2024-11-08,SOL,SOL1 Laguna/Tanay,20,62,45
2024-11-08,SOL,SOL2 Cavite,273,47,39
2024-11-08,SOL,SOL2 Cavite,1476,42,35
2024-11-08,SOL,SOL2 Cavite,1705,67,59
2024-11-08,SOL,SOL2 Cavite,2268,55,48
2024-11-09,NCR,NCR1 Metro Manila West,9,45,36
2024-11-09,NCR,NCR1 Metro Manila West,11,39,35
2024-11-09,NCR,NCR1 Metro Manila West,13,55,52
2024-11-09,NCR,NCR1 Metro Manila West,434,65,53
2024-11-09,NCR,NCR1 Metro Manila West,1707,49,42
2024-11-09,NCR,NCR1 Metro Manila West,1770,24,22
2024-11-09,NCR,NCR1 Metro Manila West,2180,57,49
2024-11-09,NCR,NCR1 Metro Manila West,2266,91,81
2024-11-09,NCR,NCR1 Metro Manila West,3062,50,46
2024-11-09,NCR,NCR2 Metro Manila East,7,67,52
2024-11-09,NCR,NCR2 Metro Manila East,18,59,53
2024-11-09,NCR,NCR2 Metro Manila East,19,41,40
2024-11-09,NCR,NCR2 Metro Manila East,1232,51,43
2024-11-09,NCR,NCR2 Metro Manila East,1242,53,48
2024-11-09,NCR,NCR2 Metro Manila East,1365,77,63
2024-11-09,NCR,NCR2 Metro Manila East,2201,53,43
2024-11-09,NCR,NCR2 Metro Manila East,2384,37,28
2024-11-09,NCR,NCR2 Metro Manila East,2647,53,44
2024-11-09,NCR,NCR2 Metro Manila East,2680,52,48
2024-11-09,NOL,NOL5 Bulacan,903,59,49
2024-11-09,SOL,SOL1 Laguna/Tanay,20,56,46
2024-11-09,SOL,SOL2 Cavite,273,54,48
2024-11-09,SOL,SOL2 Cavite,1476,42,40
2024-11-09,SOL,SOL2 Cavite,1705,50,44
2024-11-09,SOL,SOL2 Cavite,2268,47,39
2024-11-10,NCR,NCR1 Metro Manila West,9,25,18
2024-11-10,NCR,NCR1 Metro Manila West,11,37,35
2024-11-10,NCR,NCR1 Metro Manila West,13,52,46
2024-11-10,NCR,NCR1 Metro Manila West,434,52,43
2024-11-10,NCR,NCR1 Metro Manila West,1707,38,33
2024-11-10,NCR,NCR1 Metro Manila West,1770,28,27
2024-11-10,NCR,NCR1 Metro Manila West,2180,42,40
2024-11-10,NCR,NCR1 Metro Manila West,2266,76,61
2024-11-10,NCR,NCR1 Metro Manila West,3062,28,25
2024-11-10,NCR,NCR2 Metro Manila East,7,56,50
2024-11-10,NCR,NCR2 Metro Manila East,18,65,51
2024-11-10,NCR,NCR2 Metro Manila East,19,50,41
2024-11-10,NCR,NCR2 Metro Manila East,1232,41,35
2024-11-10,NCR,NCR2 Metro Manila East,1242,74,55
2024-11-10,NCR,NCR2 Metro Manila East,1365,50,47
2024-11-10,NCR,NCR2 Metro Manila East,2201,57,48
2024-11-10,NCR,NCR2 Metro Manila East,2384,45,40
2024-11-10,NCR,NCR2 Metro Manila East,2647,41,38
2024-11-10,NCR,NCR2 Metro Manila East,2680,48,44
2024-11-10,NOL,NOL5 Bulacan,903,42,38
2024-11-10,SOL,SOL1 Laguna/Tanay,20,43,36
2024-11-10,SOL,SOL2 Cavite,273,37,34
2024-11-10,SOL,SOL2 Cavite,1476,46,43
2024-11-10,SOL,SOL2 Cavite,1705,56,47
2024-11-10,SOL,SOL2 Cavite,2268,64,57
2024-11-11,NCR,NCR1 Metro Manila West,9,35,33
2024-11-11,NCR,NCR1 Metro Manila West,11,43,42
2024-11-11,NCR,NCR1 Metro Manila West,13,64,55
2024-11-11,NCR,NCR1 Metro Manila West,434,75,61
2024-11-11,NCR,NCR1 Metro Manila West,1707,53,42
2024-11-11,NCR,NCR1 Metro Manila West,1770,50,40
2024-11-11,NCR,NCR1 Metro Manila West,2180,48,41
2024-11-11,NCR,NCR1 Metro Manila West,2266,96,76
2024-11-11,NCR,NCR1 Metro Manila West,3062,76,67
2024-11-11,NCR,NCR2 Metro Manila East,7,77,61
2024-11-11,NCR,NCR2 Metro Manila East,18,57,56
2024-11-11,NCR,NCR2 Metro Manila East,19,43,34
2024-11-11,NCR,NCR2 Metro Manila East,1232,39,37
2024-11-11,NCR,NCR2 Metro Manila East,1242,81,65
2024-11-11,NCR,NCR2 Metro Manila East,1365,85,73
2024-11-11,NCR,NCR2 Metro Manila East,2201,66,53
2024-11-11,NCR,NCR2 Metro Manila East,2384,47,43
2024-11-11,NCR,NCR2 Metro Manila East,2647,55,47
2024-11-11,NCR,NCR2 Metro Manila East,2680,61,60
2024-11-11,NOL,NOL5 Bulacan,903,48,45
2024-11-11,SOL,SOL1 Laguna/Tanay,20,69,57
2024-11-11,SOL,SOL2 Cavite,273,50,43
2024-11-11,SOL,SOL2 Cavite,1476,47,40
2024-11-11,SOL,SOL2 Cavite,1705,73,63
2024-11-11,SOL,SOL2 Cavite,2268,40,31
2024-11-12,NCR,NCR1 Metro Manila West,9,25,21
2024-11-12,NCR,NCR1 Metro Manila West,11,26,24
2024-11-12,NCR,NCR1 Metro Manila West,13,42,39
2024-11-12,NCR,NCR1 Metro Manila West,434,68,57
2024-11-12,NCR,NCR1 Metro Manila West,1707,28,26
2024-11-12,NCR,NCR1 Metro Manila West,1770,49,41
2024-11-12,NCR,NCR1 Metro Manila West,2180,37,33
2024-11-12,NCR,NCR1 Metro Manila West,2266,87,67
2024-11-12,NCR,NCR1 Metro Manila West,3062,43,42
2024-11-12,NCR,NCR2 Metro Manila East,7,114,84
2024-11-12,NCR,NCR2 Metro Manila East,18,52,42
2024-11-12,NCR,NCR2 Metro Manila East,19,45,39
2024-11-12,NCR,NCR2 Metro Manila East,1232,43,35
2024-11-12,NCR,NCR2 Metro Manila East,1242,89,71
2024-11-12,NCR,NCR2 Metro Manila East,1365,65,58
2024-11-12,NCR,NCR2 Metro Manila East,2201,68,60
2024-11-12,NCR,NCR2 Metro Manila East,2384,27,27
2024-11-12,NCR,NCR2 Metro Manila East,2647,39,29
2024-11-12,NCR,NCR2 Metro Manila East,2680,35,29
2024-11-12,NOL,NOL5 Bulacan,903,54,45
2024-11-12,SOL,SOL1 Laguna/Tanay,20,65,57
2024-11-12,SOL,SOL2 Cavite,273,39,34
2024-11-12,SOL,SOL2 Cavite,1476,53,50
2024-11-12,SOL,SOL2 Cavite,1705,48,35
2024-11-12,SOL,SOL2 Cavite,2268,50,41
2024-11-13,NCR,NCR1 Metro Manila West,9,29,25
2024-11-13,NCR,NCR1 Metro Manila West,11,53,44
2024-11-13,NCR,NCR1 Metro Manila West,13,69,58
2024-11-13,NCR,NCR1 Metro Manila West,434,93,78
2024-11-13,NCR,NCR1 Metro Manila West,1707,43,40
2024-11-13,NCR,NCR1 Metro Manila West,1770,54,44
2024-11-13,NCR,NCR1 Metro Manila West,2180,62,51
2024-11-13,NCR,NCR1 Metro Manila West,2266,91,84
2024-11-13,NCR,NCR1 Metro Manila West,3062,69,61
2024-11-13,NCR,NCR2 Metro Manila East,7,82,61
2024-11-13,NCR,NCR2 Metro Manila East,18,50,41
2024-11-13,NCR,NCR2 Metro Manila East,19,57,50
2024-11-13,NCR,NCR2 Metro Manila East,1232,55,50
2024-11-13,NCR,NCR2 Metro Manila East,1242,76,67
2024-11-13,NCR,NCR2 Metro Manila East,1365,91,71
2024-11-13,NCR,NCR2 Metro Manila East,2201,76,65
2024-11-13,NCR,NCR2 Metro Manila East,2384,38,36
2024-11-13,NCR,NCR2 Metro Manila East,2647,65,55
2024-11-13,NCR,NCR2 Metro Manila East,2680,52,45
2024-11-13,NOL,NOL5 Bulacan,903,55,47
2024-11-13,SOL,SOL1 Laguna/Tanay,20,67,57
2024-11-13,SOL,SOL2 Cavite,273,56,51
2024-11-13,SOL,SOL2 Cavite,1476,58,51
2024-11-13,SOL,SOL2 Cavite,1705,65,55
2024-11-13,SOL,SOL2 Cavite,2268,66,55
2024-11-14,NCR,NCR1 Metro Manila West,9,34,31
